Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Lead_Time,Total Nights,Checkin_Month,Checkin_Day_of_Week,Is_Weekend,Total_Guests
51403829,M,63,Asian American,Grad,<25K,South,Resort,2016-06-24,2016-06-28,2015-10-17,2,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,193,251,4,6,4,0,4
78299702,F,62,Asian American,College,>100K,South,Airport Hotels,2015-11-17,2015-11-20,2015-02-22,3,1,1,BB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,40,101,268,3,11,1,0,5
94063944,F,45,Latino,Grad,50K -- 100K,East,Resort,2015-11-17,2015-11-18,2015-02-20,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,147,270,1,11,1,0,3
47888488,F,28,African American,High-School,>100K,South,Airport Hotels,2015-11-17,2015-11-21,2015-02-23,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,112,267,4,11,1,0,3
16977762,M,25,African American,High-School,<25K,North,Resort,2016-06-18,2016-06-20,2015-11-13,1,1,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,193,218,2,6,5,1,3
39391807,F,44,African American,High-School,25K --50K,East,Resort,2016-03-23,2016-03-24,2015-09-15,2,3,0,BB,Yes,No,Refundable,Online,No,Check-Out,Yes,20,117,190,1,3,2,0,5
9921075,F,56,Asian American,Grad,25K --50K,West,City Hotel,2016-06-18,2016-06-19,2015-10-22,2,1,2,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,20,118,240,1,6,5,1,5
77119646,F,59,Asian American,High-School,50K -- 100K,East,City Hotel,2016-06-18,2016-06-20,2015-11-13,2,2,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,15,134,218,2,6,5,1,4
3271541,F,40,Asian American,College,<25K,North,Resort,2016-04-11,2016-04-13,2015-12-15,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,215,118,2,4,0,0,4
29982641,F,57,African American,College,50K -- 100K,South,Airport Hotels,2016-04-04,2016-04-07,2015-08-24,1,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,10,246,224,3,4,0,0,2
22937986,M,47,Latino,Grad,>100K,South,City Hotel,2016-06-18,2016-06-22,2015-10-25,4,1,0,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,10,152,237,4,6,5,1,5
65735878,F,48,African American,College,50K -- 100K,South,City Hotel,2016-04-04,2016-04-05,2015-08-22,4,1,1,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,25,239,226,1,4,0,0,6
72927493,F,31,African American,College,>100K,East,Resort,2016-06-11,2016-06-12,2015-12-11,2,2,1,HB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,196,183,1,6,5,1,5
23840364,F,41,Asian American,College,<25K,East,Resort,2016-03-29,2016-04-02,2015-06-30,2,2,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,220,273,4,3,1,0,4
89617581,M,22,African American,Grad,>100K,West,City Hotel,2016-03-29,2016-03-31,2015-06-28,3,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,222,275,2,3,1,0,4
582856,F,41,caucasian,Grad,<25K,South,City Hotel,2016-03-29,2016-03-31,2015-06-28,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,228,275,2,3,1,0,4
19113219,F,43,Latino,High-School,<25K,North,Airport Hotels,2016-03-29,2016-03-31,2015-06-28,4,1,0,HB,Yes,No,Non-Refundable,Online,Yes,Check-Out,Yes,20,179,275,2,3,1,0,5
2952447,F,69,Asian American,College,25K --50K,South,Resort,2016-03-29,2016-03-30,2015-06-27,2,1,0,HB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,30,168,276,1,3,1,0,3
21675882,M,69,Latino,High-School,25K --50K,West,Airport Hotels,2016-03-29,2016-03-31,2015-06-28,2,2,0,HB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,5,109,275,2,3,1,0,4
64904540,M,34,Latino,College,<25K,West,Airport Hotels,2016-03-29,2016-03-30,2015-06-27,1,3,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,20,232,276,1,3,1,0,4
57569471,F,19,Latino,College,<25K,South,Resort,2016-03-29,2016-03-30,2015-06-27,3,1,0,HB,Yes,No,Non-Refundable,Direct,Yes,Check-Out,No,0,158,276,1,3,1,0,4
99861881,M,64,African American,Grad,<25K,North,Resort,2016-03-29,2016-03-30,2015-06-27,1,3,0,HB,No,No,No Deposit,Online,No,Check-Out,No,0,228,276,1,3,1,0,4
18509351,M,24,Latino,Mid-School,50K -- 100K,East,Airport Hotels,2016-03-29,2016-03-31,2015-06-28,2,2,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,163,275,2,3,1,0,4
35448743,M,60,African American,Mid-School,50K -- 100K,South,Airport Hotels,2016-03-29,2016-03-30,2015-06-27,2,2,0,HB,Yes,No,Refundable,Direct,No,Check-Out,Yes,20,226,276,1,3,1,0,4
38092290,F,45,African American,Mid-School,<25K,South,Resort,2016-03-29,2016-03-30,2015-06-27,3,2,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,20,134,276,1,3,1,0,5
65099422,F,24,caucasian,College,25K --50K,South,City Hotel,2016-06-14,2016-06-15,2016-05-27,1,2,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,163,18,1,6,1,0,4
27639603,M,63,Latino,College,<25K,East,Airport Hotels,2016-04-18,2016-04-19,2016-02-24,2,3,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,213,54,1,4,0,0,6
40458251,M,59,African American,College,<25K,South,Airport Hotels,2016-05-08,2016-05-10,2016-04-04,1,1,1,BB,No,No,Refundable,Direct,No,Check-Out,Yes,15,171,34,2,5,6,1,3
80802295,M,49,African American,High-School,25K --50K,East,Resort,2016-03-29,2016-04-01,2015-06-29,1,3,1,HB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,Yes,10,104,274,3,3,1,0,5
41014796,M,25,caucasian,High-School,50K -- 100K,West,City Hotel,2016-03-29,2016-03-31,2015-06-28,2,2,1,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,30,215,275,2,3,1,0,5
53129665,F,19,Latino,Grad,<25K,South,Airport Hotels,2016-03-29,2016-03-30,2015-06-27,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,121,276,1,3,1,0,4
17208151,F,58,African American,Mid-School,50K -- 100K,South,City Hotel,2016-03-29,2016-04-01,2015-06-29,2,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,15,139,274,3,3,1,0,4
91296075,F,50,African American,Grad,25K --50K,North,City Hotel,2016-03-29,2016-03-31,2015-06-28,2,2,0,HB,Yes,No,Refundable,Agent,No,Check-Out,No,0,131,275,2,3,1,0,4
67785301,F,42,Asian American,Mid-School,50K -- 100K,South,Resort,2016-03-29,2016-03-31,2015-06-28,4,1,0,HB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,25,249,275,2,3,1,0,5
98973387,M,51,Asian American,College,50K -- 100K,South,Airport Hotels,2016-03-29,2016-03-30,2015-06-27,2,2,1,HB,Yes,Yes,Refundable,Direct,Yes,Check-Out,Yes,40,111,276,1,3,1,0,5
36913629,M,65,African American,College,<25K,North,Airport Hotels,2016-03-29,2016-03-31,2015-06-28,1,3,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,181,275,2,3,1,0,4
27125897,F,45,African American,College,<25K,South,Airport Hotels,2016-03-29,2016-03-30,2015-06-27,1,2,0,HB,No,No,Refundable,Direct,Yes,Check-Out,Yes,25,165,276,1,3,1,0,3
88568444,M,26,Asian American,College,<25K,South,Airport Hotels,2016-03-29,2016-03-30,2015-06-27,1,3,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,247,276,1,3,1,0,4
29030122,M,39,Latino,College,<25K,South,Airport Hotels,2016-05-30,2016-06-02,2016-05-16,2,1,0,BB,Yes,No,No Deposit,Direct,No,Check-Out,No,0,160,14,3,5,0,0,3
93601421,F,44,Asian American,High-School,25K --50K,West,Resort,2016-05-05,2016-05-07,2016-03-28,2,1,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,124,38,2,5,3,0,4
73416323,F,30,Latino,Mid-School,<25K,South,Airport Hotels,2016-04-04,2016-04-05,2016-01-26,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,124,69,1,4,0,0,3
79710596,M,65,Latino,High-School,>100K,South,City Hotel,2016-06-21,2016-06-23,2015-07-31,2,1,0,BB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,Yes,20,180,326,2,6,1,0,3
22908533,M,32,Latino,College,25K --50K,South,City Hotel,2015-11-09,2015-11-10,2015-04-03,3,1,1,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,30,145,220,1,11,0,0,5
81552906,F,48,Latino,Mid-School,50K -- 100K,West,Resort,2016-06-13,2016-06-15,2015-11-07,1,1,0,BB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,25,238,219,2,6,0,0,2
35139624,M,62,Asian American,College,50K -- 100K,South,Airport Hotels,2016-04-27,2016-04-28,2016-02-23,3,2,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,20,126,64,1,4,2,0,5
86415563,M,62,Latino,Grad,50K -- 100K,North,Airport Hotels,2016-06-17,2016-06-18,2015-10-03,2,2,0,HB,No,No,Refundable,Online,No,Check-Out,Yes,5,116,258,1,6,4,0,4
12038398,F,59,African American,College,25K --50K,South,Airport Hotels,2016-05-14,2016-05-16,2016-04-14,3,2,0,BB,Yes,No,No Deposit,Direct,No,Check-Out,Yes,15,195,30,2,5,5,1,5
75975512,M,18,caucasian,High-School,25K --50K,East,City Hotel,2016-04-28,2016-05-01,2016-02-19,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,161,69,3,4,3,0,4
92974614,M,43,Latino,College,25K --50K,South,City Hotel,2016-05-05,2016-05-08,2016-03-30,3,1,2,BB,Yes,Yes,Refundable,Online,No,Check-Out,No,0,120,36,3,5,3,0,6
66609092,F,60,caucasian,College,>100K,South,Airport Hotels,2016-04-08,2016-04-09,2015-09-16,1,2,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,25,165,205,1,4,4,0,4
14720133,F,34,caucasian,College,25K --50K,North,City Hotel,2016-04-08,2016-04-11,2015-09-18,2,1,2,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,5,240,203,3,4,4,0,5
68290639,M,41,African American,High-School,50K -- 100K,South,City Hotel,2016-04-19,2016-04-20,2016-02-15,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,129,64,1,4,1,0,3
73988405,F,50,caucasian,Mid-School,50K -- 100K,West,Airport Hotels,2016-04-24,2016-04-25,2016-03-06,2,2,0,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,40,112,49,1,4,6,1,4
95086002,M,44,Asian American,Mid-School,25K --50K,North,City Hotel,2016-04-28,2016-04-29,2016-03-10,1,2,0,BB,Yes,No,No Deposit,Direct,No,Check-Out,Yes,20,120,49,1,4,3,0,3
43109686,M,29,Asian American,College,25K --50K,North,Resort,2016-02-20,2016-02-23,2015-11-01,2,1,1,BB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,10,197,111,3,2,5,1,4
14442586,M,44,Latino,College,>100K,South,Airport Hotels,2016-03-29,2016-03-30,2015-09-07,1,3,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,30,168,204,1,3,1,0,4
91513586,F,28,African American,High-School,<25K,East,City Hotel,2016-06-20,2016-06-23,2015-11-19,2,2,1,BB,No,No,No Deposit,Direct,No,Check-Out,No,0,134,214,3,6,0,0,5
9238787,M,65,Asian American,College,>100K,East,City Hotel,2016-06-20,2016-06-22,2015-11-12,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,195,221,2,6,0,0,4
5456204,M,46,Latino,Grad,25K --50K,West,Resort,2016-06-20,2016-06-21,2015-11-11,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,198,222,1,6,0,0,3
52737243,F,69,Latino,College,<25K,South,Airport Hotels,2016-03-01,2016-03-02,2015-11-11,2,1,1,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,40,145,111,1,3,1,0,4
67550519,M,22,African American,Mid-School,25K --50K,North,Airport Hotels,2016-06-20,2016-06-22,2015-11-18,2,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,215,215,2,6,0,0,4
93770078,M,18,Latino,Grad,<25K,North,Resort,2015-11-09,2015-11-10,2015-04-01,2,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,40,192,222,1,11,0,0,3
61248687,M,69,African American,College,50K -- 100K,North,Airport Hotels,2016-06-20,2016-06-21,2016-01-28,1,2,0,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,20,155,144,1,6,0,0,3
77818387,F,33,Latino,Mid-School,<25K,South,City Hotel,2015-11-09,2015-11-10,2015-04-01,3,1,0,BB,No,No,No Deposit,Online,No,Check-Out,No,0,136,222,1,11,0,0,4
65989278,M,47,African American,College,50K -- 100K,South,Airport Hotels,2016-01-25,2016-01-26,2015-08-13,1,1,0,BB,Yes,Yes,Refundable,Agent,No,Check-Out,Yes,20,236,165,1,1,0,0,2
60862022,M,26,caucasian,College,50K -- 100K,South,Airport Hotels,2016-04-12,2016-04-14,2015-08-10,1,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,223,246,2,4,1,0,3
31785994,F,68,caucasian,College,25K --50K,North,Resort,2016-01-25,2016-01-26,2015-09-01,1,2,1,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,165,146,1,1,0,0,4
83860841,M,18,Latino,Mid-School,<25K,South,City Hotel,2016-03-13,2016-03-14,2015-12-08,3,2,1,BB,Yes,No,Refundable,Agent,Yes,Check-Out,No,0,209,96,1,3,6,1,6
27547912,F,56,Asian American,High-School,25K --50K,South,Airport Hotels,2016-05-04,2016-05-06,2016-03-05,2,2,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,20,196,60,2,5,2,0,4
93659262,M,25,Asian American,High-School,50K -- 100K,East,City Hotel,2016-03-21,2016-03-24,2015-12-20,2,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,20,186,92,3,3,0,0,5
3826610,F,52,Latino,Grad,50K -- 100K,South,Airport Hotels,2016-04-15,2016-04-16,2016-01-09,1,1,1,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,185,97,1,4,4,0,3
52474834,M,22,Latino,High-School,50K -- 100K,South,City Hotel,2016-01-25,2016-01-29,2015-03-05,3,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,5,206,326,4,1,0,0,4
52637268,M,61,caucasian,Mid-School,>100K,East,City Hotel,2016-06-25,2016-06-27,2015-11-15,1,2,1,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,20,189,223,2,6,5,1,4
63310574,M,26,African American,Mid-School,50K -- 100K,West,City Hotel,2016-06-18,2016-06-22,2015-11-04,2,3,1,BB,Yes,Yes,Non-Refundable,Online,Yes,Check-Out,Yes,5,153,227,4,6,5,1,6
5629889,F,25,Latino,Mid-School,25K --50K,East,City Hotel,2016-06-18,2016-06-19,2015-11-01,2,3,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,168,230,1,6,5,1,6
97604481,F,64,Asian American,College,>100K,South,City Hotel,2016-06-22,2016-06-25,2015-10-01,2,3,0,BB,No,No,Refundable,Direct,No,Check-Out,Yes,5,162,265,3,6,2,0,5
91182925,F,38,Latino,High-School,25K --50K,West,Airport Hotels,2015-11-20,2015-11-23,2015-02-22,2,2,0,BB,Yes,Yes,Refundable,Direct,No,Check-Out,No,0,156,271,3,11,4,0,4
22905785,M,32,African American,College,25K --50K,East,Airport Hotels,2016-06-22,2016-06-25,2015-10-19,1,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,30,158,247,3,6,2,0,2
90834732,M,39,Latino,High-School,<25K,South,Airport Hotels,2016-06-22,2016-06-26,2015-10-02,1,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,10,138,264,4,6,2,0,2
14751251,M,39,African American,High-School,50K -- 100K,North,City Hotel,2015-12-26,2015-12-27,2015-04-22,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,183,248,1,12,5,1,3
11753432,M,52,caucasian,Grad,50K -- 100K,West,City Hotel,2016-06-26,2016-06-29,2015-10-27,2,2,0,HB,Yes,Yes,Refundable,Agent,No,Check-Out,Yes,5,176,243,3,6,6,1,4
24869801,M,21,Latino,Grad,<25K,South,Resort,2016-03-24,2016-03-25,2015-12-31,2,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,158,84,1,3,3,0,4
35809378,F,49,Asian American,Mid-School,50K -- 100K,South,City Hotel,2016-05-10,2016-05-13,2016-04-03,2,1,1,BB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,5,208,37,3,5,1,0,4
55743652,F,32,African American,Mid-School,25K --50K,East,Resort,2016-06-05,2016-06-09,2016-05-03,2,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,107,33,4,6,6,1,3
9387319,M,56,Asian American,Grad,<25K,South,Airport Hotels,2016-01-09,2016-01-10,2015-05-05,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,25,160,249,1,1,5,1,4
42887215,F,22,African American,High-School,<25K,East,Resort,2016-06-23,2016-06-26,2015-11-05,4,1,1,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,25,249,231,3,6,3,0,6
99617250,M,40,caucasian,College,50K -- 100K,South,City Hotel,2015-09-21,2015-09-22,2014-12-21,1,3,0,BB,No,No,No Deposit,Online,No,Check-Out,No,0,243,274,1,9,0,0,4
10535010,F,43,African American,Mid-School,50K -- 100K,South,Airport Hotels,2016-06-02,2016-06-05,2016-03-24,1,2,1,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,10,162,70,3,6,3,0,4
66032920,M,21,African American,College,<25K,West,City Hotel,2016-06-08,2016-06-11,2016-05-21,2,1,0,BB,Yes,Yes,Refundable,Direct,No,Check-Out,Yes,20,209,18,3,6,2,0,3
9491126,M,21,African American,Grad,>100K,East,Airport Hotels,2016-06-23,2016-06-24,2015-10-21,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,221,246,1,6,3,0,5
13721998,M,60,caucasian,High-School,25K --50K,North,Airport Hotels,2016-06-14,2016-06-15,2016-05-14,2,1,1,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,No,0,138,31,1,6,1,0,4
97876250,M,42,Latino,College,25K --50K,South,Airport Hotels,2016-05-11,2016-05-15,2016-04-08,1,3,0,HB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,30,157,33,4,5,2,0,4
81871437,M,45,Latino,College,50K -- 100K,East,Airport Hotels,2016-05-11,2016-05-13,2016-04-06,1,2,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,214,35,2,5,2,0,3
75220134,M,27,African American,College,<25K,South,City Hotel,2016-05-09,2016-05-10,2016-03-28,2,1,0,BB,Yes,Yes,Refundable,Online,No,Check-Out,Yes,20,123,42,1,5,0,0,3
32385463,F,18,African American,College,25K --50K,South,Airport Hotels,2016-04-20,2016-04-22,2016-02-10,2,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,110,70,2,4,2,0,4
75018856,F,61,caucasian,Grad,25K --50K,North,City Hotel,2016-03-30,2016-03-31,2015-12-30,2,1,0,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,40,242,91,1,3,2,0,3
76695234,M,38,Latino,College,25K --50K,East,City Hotel,2016-04-29,2016-05-01,2016-03-01,1,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,122,59,2,4,4,0,3
13448475,M,68,Asian American,Mid-School,50K -- 100K,South,Resort,2016-06-21,2016-06-24,2015-11-16,1,1,1,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,20,151,218,3,6,1,0,3
8511491,M,58,caucasian,High-School,25K --50K,West,Airport Hotels,2016-06-06,2016-06-08,2016-04-09,2,2,1,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,247,58,2,6,0,0,5
64030679,M,42,African American,High-School,<25K,North,Airport Hotels,2016-06-17,2016-06-19,2016-01-16,2,3,1,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,159,153,2,6,4,0,6
22739111,M,52,Latino,Grad,>100K,North,Airport Hotels,2016-05-03,2016-05-04,2016-02-21,1,2,1,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,No,0,176,72,1,5,1,0,4
40045989,M,63,caucasian,High-School,25K --50K,South,Airport Hotels,2016-06-24,2016-06-25,2015-11-10,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,25,216,227,1,6,4,0,4
33858943,F,67,Latino,Grad,50K -- 100K,South,City Hotel,2016-02-22,2016-02-25,2015-09-04,1,1,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,115,171,3,2,0,0,2
40911631,F,34,Asian American,Grad,50K -- 100K,East,Resort,2016-06-24,2016-06-25,2015-09-26,4,1,0,BB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,5,180,272,1,6,4,0,5
28890724,F,19,caucasian,College,<25K,South,Airport Hotels,2015-12-30,2015-12-31,2015-04-19,1,2,0,BB,No,No,Refundable,Direct,No,Check-Out,Yes,5,127,255,1,12,2,0,3
28024633,F,38,caucasian,High-School,<25K,West,Airport Hotels,2016-06-26,2016-06-27,2015-10-25,1,3,1,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,No,0,147,245,1,6,6,1,5
61126537,M,59,Latino,High-School,25K --50K,South,City Hotel,2015-08-31,2015-09-01,2014-11-01,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,30,113,303,1,8,0,0,5
67195840,F,70,Asian American,College,<25K,North,City Hotel,2016-06-06,2016-06-08,2016-05-16,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,204,21,2,6,0,0,4
68989076,M,40,Asian American,Mid-School,<25K,West,Airport Hotels,2016-04-15,2016-04-16,2016-02-09,1,3,1,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,183,66,1,4,4,0,5
37436101,M,39,African American,College,50K -- 100K,West,Resort,2016-06-18,2016-06-21,2016-06-11,1,1,0,BB,No,No,Non-Refundable,Agent,No,Check-Out,Yes,10,244,7,3,6,5,1,2
20430719,F,50,Latino,Mid-School,<25K,South,City Hotel,2016-06-07,2016-06-11,2016-05-19,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,15,109,19,4,6,1,0,3
67030113,F,66,Asian American,High-School,<25K,South,Resort,2016-06-15,2016-06-16,2016-06-04,1,1,0,BB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,10,241,11,1,6,2,0,2
80352016,M,28,African American,High-School,>100K,West,Airport Hotels,2016-05-23,2016-05-25,2016-03-05,1,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,20,223,79,2,5,0,0,2
51679779,F,20,caucasian,Mid-School,25K --50K,North,City Hotel,2016-04-30,2016-05-04,2016-03-03,1,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,149,58,4,4,5,1,3
77284677,M,38,African American,Grad,50K -- 100K,North,City Hotel,2016-02-27,2016-03-02,2015-11-06,1,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,5,106,113,4,2,5,1,2
29641257,M,29,Latino,Grad,<25K,South,Resort,2016-01-18,2016-01-19,2015-05-14,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,5,174,249,1,1,0,0,2
39228542,F,40,caucasian,College,25K --50K,East,Resort,2016-06-25,2016-06-29,2015-10-23,2,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,5,159,246,4,6,5,1,3
20019847,M,19,caucasian,Mid-School,25K --50K,East,Resort,2015-11-03,2015-11-04,2015-03-21,1,2,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,20,172,227,1,11,1,0,3
88539950,F,27,African American,College,25K --50K,North,Airport Hotels,2016-01-18,2016-01-19,2015-05-14,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,25,168,249,1,1,0,0,4
55688719,F,28,African American,College,50K -- 100K,West,Airport Hotels,2016-06-25,2016-06-27,2015-10-15,1,2,0,HB,Yes,Yes,Refundable,Agent,No,Check-Out,Yes,10,167,254,2,6,5,1,3
72110323,M,58,Asian American,College,<25K,South,City Hotel,2015-12-15,2015-12-16,2015-04-29,2,2,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,40,233,230,1,12,1,0,4
62568740,F,47,Asian American,Grad,25K --50K,South,City Hotel,2016-01-07,2016-01-08,2015-07-28,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,111,163,1,1,3,0,5
1621221,M,45,Latino,High-School,25K --50K,South,Airport Hotels,2016-06-26,2016-06-29,2015-11-01,3,1,2,BB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,10,174,238,3,6,6,1,6
18208773,F,43,caucasian,College,<25K,East,Resort,2016-02-25,2016-02-26,2015-05-11,4,1,2,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,5,228,290,1,2,3,0,7
68340275,M,20,Asian American,Grad,50K -- 100K,South,City Hotel,2016-06-26,2016-06-27,2015-10-30,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,129,240,1,6,6,1,2
17117752,F,62,Asian American,High-School,50K -- 100K,North,Resort,2016-06-28,2016-07-01,2015-10-26,1,1,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,138,246,3,6,1,0,2
32841427,F,30,caucasian,Mid-School,25K --50K,West,Airport Hotels,2016-06-28,2016-06-29,2015-10-24,1,3,0,HB,Yes,Yes,No Deposit,Direct,No,Check-Out,Yes,40,141,248,1,6,1,0,4
57536118,F,58,African American,Grad,50K -- 100K,North,City Hotel,2016-01-11,2016-01-13,2015-07-22,3,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,20,205,173,2,1,0,0,5
56632302,M,42,Asian American,Mid-School,25K --50K,South,Resort,2016-07-02,2016-07-03,2016-02-11,3,1,1,HB,No,No,Refundable,Direct,No,Check-Out,Yes,5,244,142,1,7,5,1,5
51093428,M,38,African American,Mid-School,<25K,South,Resort,2016-04-01,2016-04-02,2016-01-12,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,144,80,1,4,4,0,5
20638683,F,34,Latino,High-School,25K --50K,North,Resort,2016-06-17,2016-06-20,2016-06-15,2,3,1,BB,Yes,No,Refundable,Online,No,Check-Out,Yes,20,111,2,3,6,4,0,6
59003442,F,48,Asian American,College,<25K,North,Resort,2016-06-25,2016-06-26,2015-10-03,1,2,0,BB,No,No,No Deposit,Online,No,Check-Out,No,0,171,266,1,6,5,1,3
88676785,F,65,Latino,Mid-School,>100K,West,City Hotel,2016-06-25,2016-06-26,2015-10-03,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,173,266,1,6,5,1,3
